tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0600010423901,06001423901,G0600010423901,06001423901,0.9930061776,0.9897135694,0.9899290372,0.9872093926,0.9884944331,0.9876783034,0.9934542845,0.9859125926
G0600010423902,06001423902,G0600010423902,06001423902,1,1,1,1,1,1,1,1
G0600010424001,06001424001,G0600010400700,06001400700,0.0095285008,0.0076380734,0.0069042091,0.0094346589,0.0058727705,0.0058495535,0.0142263162,0.0029817173
G0600010424001,06001424001,G0600010424001,06001424001,0.9904714992,0.9923619266,0.9930957909,0.9905653411,0.9941272295,0.9941504465,0.9857736838,0.9970182827
G0600010424002,06001424002,G0600010400700,06001400700,0.0001407727,0,0,0,0,0,0,0
G0600010424002,06001424002,G0600010400800,06001400800,0.0215994222,0.0141905644,0.012616374,0.0191335219,0.0131979628,0.0124566407,0.0147455511,0.0122316398
G0600010424002,06001424002,G0600010424002,06001424002,0.9782598051,0.9858094356,0.987383626,0.9808664781,0.9868020372,0.9875433593,0.9852544489,0.9877683602
G0600010425101,06001425101,G0600010401700,06001401700,0.1063480659,0.0003049086,0.000287371,0.0004227812,0.0002575396,0.0002461895,0.0004968352,0.000025987
G0600010425101,06001425101,G0600010425101,06001425101,0.8936519341,0.9996950914,0.999712629,0.9995772188,0.9997424604,0.9997538105,0.9995031648,0.999974013
G0600010425102,06001425102,G0600010401700,06001401700,0.0230847323,0,0,0,0,0,0,0
G0600010425102,06001425102,G0600010422000,06001422000,0.000273168,0,0,0,0,0,0,0
G0600010425102,06001425102,G0600010425102,06001425102,0.9766420997,1,1,1,1,1,1,1
G0600010425103,06001425103,G0600010422000,06001422000,0.0028878707,0,0,0,0,0,0,0
G0600010425103,06001425103,G0600010425103,06001425103,0.9971121293,1,1,1,1,1,1,1
G0600010425104,06001425104,G0600010400700,06001400700,0.0001627974,0.0001555174,0.0001753214,0.0001979632,0.0002323793,0.0002119018,0,0.0003162816
G0600010425104,06001425104,G0600010400900,06001400900,0.0056252478,0.0036997225,0.003776699,0.0039855038,0.0032464752,0.0032852102,0.0020115948,0.0036923379
G0600010425104,06001425104,G0600010401000,06001401000,0.0040818917,0.050287361,0.0352557396,0.0267096961,0.0312176904,0.0288210073,0.0015753674,0.04192027
G0600010425104,06001425104,G0600010401700,06001401700,0.0056408837,0.0048010974,0.0034501062,0,0,0.0004319654,0,0
G0600010425104,06001425104,G0600010425104,06001425104,0.9844891795,0.9410563017,0.9573421338,0.9691068369,0.9653034551,0.9672499152,0.9964130379,0.9540711105
G0600010426100,06001426100,G0600010403800,06001403800,0.0016355727,0.0039588382,0.0033008429,0.0020595806,0.0026373463,0.0029143928,0.0025258441,0.0037253372
G0600010426100,06001426100,G0600010404200,06001404200,0.005812271,0.0031315432,0.0033888959,0.0016633618,0.0015855147,0.0015928028,0.0016717402,0.0007441628
G0600010426100,06001426100,G0600010404501,06001404501,0.0082959793,0.0066976695,0.0062671397,0.0058689148,0.0060544835,0.005968748,0.0059041107,0.0075217579
G0600010426100,06001426100,G0600010404700,06001404700,0.0021736548,0.0001355912,0.0001839907,0.0000968564,0.0000823672,0.0000794935,0.0000908086,0
G0600010426100,06001426100,G0600010404900,06001404900,0.0002263882,0.0002588062,0.0002691495,0.0002819262,0.0002591464,0.000250105,0.0002857049,0
G0600010426100,06001426100,G0600010405000,06001405000,0.0022550234,0.00710577,0.0075021743,0.0035607714,0.0033824167,0.0032644076,0.0037290619,0
G0600010426100,06001426100,G0600010405100,06001405100,0.0012763045,0.0013264543,0.0013634569,0.0010787119,0.0012087423,0.0011665705,0.0013326196,0
G0600010426100,06001426100,G0600010426100,06001426100,0.978324806,0.9773853274,0.9777243501,0.985389877,0.9847899829,0.9847634797,0.9844601101,0.9880087421
G0600010426200,06001426200,G0600010403800,06001403800,0.000608152,0.0007968161,0.0007513155,0.0003626114,0.0003780912,0.0003759746,0.0004663945,0
G0600010426200,06001426200,G0600010403900,06001403900,0.0013289521,0.0021589478,0.0020475028,0.0012729054,0.0018685175,0.0018267569,0.0008951964,0.0060360192
G0600010426200,06001426200,G0600010404101,06001404101,0.0014533803,0.0018585135,0.002029207,0.0007135538,0.0010772942,0.0010532171,0.0013094744,0.0000831603
G0600010426200,06001426200,G0600010426200,06001426200,0.9966095156,0.9951857227,0.9951719747,0.9976509294,0.9966760971,0.9967440513,0.9973289346,0.9938808206
G0600010427100,06001427100,G0600010406100,06001406100,0,0,0,0,0,0,0,0
G0600010427100,06001427100,G0600010407300,06001407300,0,0,0,0,0,0,0,0
G0600010427100,06001427100,G0600010427100,06001427100,1,1,1,1,1,1,1,1
G0600010427200,06001427200,G0600010406000,06001406000,0,0.0003231616,0.0001456564,0,0,0.00014467,0,0
G0600010427200,06001427200,G0600010427200,06001427200,1,0.9996768384,0.9998543436,1,1,0.99985533,1,1
G0600010427300,06001427300,G0600010406000,06001406000,0,0,0,0,0,0,0,0
G0600010427300,06001427300,G0600010427300,06001427300,1,1,1,1,1,1,1,1
G0600010427600,06001427600,G0600010427600,06001427600,1,1,1,1,1,1,1,1
G0600010427700,06001427700,G0600010427700,06001427700,1,1,1,1,1,1,1,1
G0600010427800,06001427800,G0600010427800,06001427800,1,1,1,1,1,1,1,1
G0600010427900,06001427900,G0600010427900,06001427900,1,1,1,1,1,1,1,1
G0600010428000,06001428000,G0600010428000,06001428000,1,1,1,1,1,1,1,1
G0600010428100,06001428100,G0600010428100,06001428100,1,1,1,1,1,1,1,1
G0600010428200,06001428200,G0600010428200,06001428200,1,1,1,1,1,1,1,1
G0600010428301,06001428301,G0600010409000,06001409000,0.0011560366,0,0,0,0,0,0,0
G0600010428301,06001428301,G0600010428301,06001428301,0.9977999964,0.9993844239,0.9993470462,0.9994942799,0.9992940793,0.9993151516,0.9995780427,0.9983410241
G0600010428301,06001428301,G0600010428302,06001428302,0.0010439671,0.0006155761,0.0006529538,0.0005057201,0.0007059207,0.0006848484,0.0004219573,0.0016589759
G0600010428302,06001428302,G0600010428302,06001428302,1,1,1,1,1,1,1,1
G0600010428400,06001428400,G0600010428400,06001428400,1,1,1,1,1,1,1,1
G0600010428500,06001428500,G0600010428500,06001428500,1,1,1,1,1,1,1,1
G0600010428600,06001428600,G0600010428600,06001428600,1,1,1,1,1,1,1,1
G0600010428700,06001428700,G0600010427300,06001427300,0.000426304,0,0,0,0,0,0,0
G0600010428700,06001428700,G0600010428700,06001428700,0.999573696,1,1,1,1,1,1,1
G0600010428700,06001428700,G0600010981900,06001981900,0,0,0,0,0,0,0,0
G0600010428700,06001428700,G0600010983200,06001983200,0,0,0,0,0,0,0,0
G0600010430101,06001430101,G0600010430101,06001430101,0.9960684851,0.9999917231,0.9999912909,0.9999882434,0.9999895768,0.9999897212,0.9999879279,1
G0600010430101,06001430101,G0600010430102,06001430102,0.0000255806,0,0,0,0,0,0,0
G0600010430101,06001430101,G0600010435200,06001435200,0.0004827227,0,0,0,0,0,0,0
G0600010430101,06001430101,G0600130345115,06013345115,0.0031735959,0,0,0,0,0,0,0
G0600010430101,06001430101,G0600130345202,06013345202,0.0002496157,0.0000082769,0.0000087091,0.0000117566,0.0000104232,0.0000102788,0.0000120721,0
G0600010430102,06001430102,G0600010404600,06001404600,0.0006198301,0.0000187061,0.0000132153,0.0000740556,0.0000667406,0.0000647011,0,0.0005738446
G0600010430102,06001430102,G0600010408000,06001408000,0.0000304391,0.0002426473,0.0001714226,0.0009606179,0.0008657308,0.0008392754,0,0.0074436669
G0600010430102,06001430102,G0600010408100,06001408100,0.0006075721,0.0036261268,0.0042881364,0.0038229315,0.0030625006,0.0029689152,0.0034655603,0
G0600010430102,06001430102,G0600010409900,06001409900,0.0022009262,0,0,0,0,0,0,0
G0600010430102,06001430102,G0600010410000,06001410000,0.0027082192,0,0,0,0,0,0,0
G0600010430102,06001430102,G0600010430102,06001430102,0.9851781046,0.9959091025,0.9952757369,0.9951423949,0.996005028,0.9960489321,0.9965344397,0.9919824885
G0600010430102,06001430102,G0600010430300,06001430300,0.0086199757,0.0002034174,0.0002514889,0,0,0.0000781762,0,0
G0600010430102,06001430102,G0600130345203,06013345203,0.0000237693,0,0,0,0,0,0,0
G0600010430102,06001430102,G0600130352102,06013352102,0.0000111636,0,0,0,0,0,0,0
G0600010430200,06001430200,G0600010430200,06001430200,1,1,1,1,1,1,1,1
G0600010430300,06001430300,G0600010430102,06001430102,0.0164028665,0,0,0,0,0,0,0
G0600010430300,06001430300,G0600010430300,06001430300,0.9835971335,1,1,1,1,1,1,1
G0600010430400,06001430400,G0600010410000,06001410000,0.0024728041,0.0057961975,0.0028251343,0,0,0.0006949266,0,0
G0600010430400,06001430400,G0600010430400,06001430400,0.9975271959,0.9942038025,0.9971748657,1,1,0.9993050734,1,1
G0600010430500,06001430500,G0600010430500,06001430500,1,1,1,1,1,1,1,1
G0600010430600,06001430600,G0600010430600,06001430600,1,1,1,1,1,1,1,1
G0600010430700,06001430700,G0600010430700,06001430700,1,1,1,1,1,1,1,1
G0600010430800,06001430800,G0600010430800,06001430800,1,1,1,1,1,1,1,1
G0600010430900,06001430900,G0600010430900,06001430900,1,1,1,1,1,1,1,1
G0600010431000,06001431000,G0600010431000,06001431000,1,1,1,1,1,1,1,1
G0600010431100,06001431100,G0600010431100,06001431100,1,1,1,1,1,1,1,1
G0600010431200,06001431200,G0600010431200,06001431200,1,1,1,1,1,1,1,1
G0600010432100,06001432100,G0600010410000,06001410000,0.0468876043,0,0,0,0,0,0,0
G0600010432100,06001432100,G0600010432100,06001432100,0.9531123957,1,1,1,1,1,1,1
G0600010432200,06001432200,G0600010432200,06001432200,1,1,1,1,1,1,1,1
G0600010432300,06001432300,G0600010409200,06001409200,0.0065210734,0.000657037,0.000656824,0.0005939902,0.0005604137,0.0005441226,0.0007898402,0.0001883611
G0600010432300,06001432300,G0600010409300,06001409300,0.0008603529,0.0019065337,0.0017613131,0.0020091125,0.0019541686,0.0018973614,0.0014580959,0.0027586319
G0600010432300,06001432300,G0600010432300,06001432300,0.9926185737,0.9974364292,0.9975818629,0.9973968973,0.9974854177,0.997558516,0.997752064,0.997053007
G0600010432400,06001432400,G0600010409000,06001409000,0.0060373403,0,0,0,0,0,0,0
G0600010432400,06001432400,G0600010432400,06001432400,0.9939626597,1,1,1,1,1,1,1
G0600010432400,06001432400,G0600010990000,06001990000,0,0,0,0,0,0,0,0
G0600010432501,06001432501,G0600010432501,06001432501,1,1,1,1,1,1,1,1
G0600010432502,06001432502,G0600010409200,06001409200,0.0125843968,0.0083721956,0.0084339119,0.0085176769,0.0088452075,0.0088008225,0.0086363525,0.0091029776
G0600010432502,06001432502,G0600010432502,06001432502,0.9874156032,0.9916278044,0.9915660881,0.9914823231,0.9911547925,0.9911991775,0.9913636475,0.9908970224
G0600010432601,06001432601,G0600010432600,06001432600,1,1,1,1,1,1,1,1
G0600010432602,06001432602,G0600010432600,06001432600,1,1,1,1,1,1,1,1
G0600010432700,06001432700,G0600010432100,06001432100,0.0000349973,0,0,0,0,0,0,0
G0600010432700,06001432700,G0600010432700,06001432700,0.9999650027,1,1,1,1,1,1,1
G0600010432800,06001432800,G0600010410000,06001410000,0.001026,0.000261267,0.0002713367,0.0002450602,0.0002730885,0.000264354,0.0002317124,0.0004165342
G0600010432800,06001432800,G0600010432100,06001432100,0.000041009,0,0,0,0,0,0,0
G0600010432800,06001432800,G0600010432800,06001432800,0.998932991,0.999738733,0.9997286633,0.9997549398,0.9997269115,0.999735646,0.9997682876,0.9995834658
G0600010433000,06001433000,G0600010433000,06001433000,1,1,1,1,1,1,1,1
G0600010433102,06001433102,G0600010433000,06001433000,0.0026417726,0.0009575465,0.0010553677,0.000214662,0.0001613122,0.0001563682,0,0.000390364
G0600010433102,06001433102,G0600010433102,06001433102,0.9525943417,0.9922529287,0.9926307418,0.9958714437,0.9954269231,0.9955670816,1,0.9889334794
G0600010433102,06001433102,G0600010433800,06001433800,0.0447638858,0.0067895247,0.0063138906,0.0039138943,0.0044117647,0.0042765502,0,0.0106761566
G0600010433103,06001433103,G0600010433000,06001433000,0.0043225359,0,0,0,0,0,0,0
G0600010433103,06001433103,G0600010433103,06001433103,0.9956774641,1,1,1,1,1,1,1
G0600010433104,06001433104,G0600010433104,06001433104,1,1,1,1,1,1,1,1
G0600010433200,06001433200,G0600010433200,06001433200,0.9943709028,1,1,1,1,1,1,1
G0600010433200,06001433200,G0600010433700,06001433700,0.0056290972,0,0,0,0,0,0,0
G0600010433300,06001433300,G0600010433200,06001433200,0.0020356157,0,0,0,0,0,0,0
G0600010433300,06001433300,G0600010433300,06001433300,0.9743889383,0.9979860365,0.998012916,1,1,0.9995545657,1,1
G0600010433300,06001433300,G0600010433400,06001433400,0.023575446,0.0020139635,0.001987084,0,0,0.0004454343,0,0
G0600010433400,06001433400,G0600010433400,06001433400,0.9996365182,0.9975918122,0.9973055506,0.9994162288,0.9995708155,0.9995821145,1,0.9978858351
G0600010433400,06001433400,G0600010435900,06001435900,0.0003634818,0.0024081878,0.0026944494,0.0005837712,0.0004291845,0.0004178855,0,0.0021141649
G0600010433400,06001433400,G0600010990000,06001990000,0,0,0,0,0,0,0,0
G0600010433500,06001433500,G0600010433500,06001433500,1,1,1,1,1,1,1,1
G0600010433600,06001433600,G0600010433200,06001433200,0.0090419115,0,0,0,0,0,0,0
G0600010433600,06001433600,G0600010433600,06001433600,0.9909580885,1,1,1,1,1,1,1
G0600010433700,06001433700,G0600010433700,06001433700,1,1,1,1,1,1,1,1
G0600010433801,06001433801,G0600010433800,06001433800,1,1,1,1,1,1,1,1
G0600010433802,06001433802,G0600010433102,06001433102,0.0005492247,0.0010397237,0.000767494,0.0001447192,0.0001045906,0.0001018125,0,0.0002139138
G0600010433802,06001433802,G0600010433800,06001433800,0.9994507753,0.9989602763,0.999232506,0.9998552808,0.9998954094,0.9998981875,1,0.9997860862
G0600010433900,06001433900,G0600010433900,06001433900,1,1,1,1,1,1,1,1
G0600010434000,06001434000,G0600010430500,06001430500,0.0023670631,0,0,0,0,0,0,0
G0600010434000,06001434000,G0600010433700,06001433700,0.0075396255,0,0,0,0,0,0,0
G0600010434000,06001434000,G0600010434000,06001434000,0.9900933114,1,1,1,1,1,1,1
G0600010435102,06001435102,G0600010435102,06001435102,0.9998274552,0.9999706187,0.9999709967,0.9999616602,0.9999607879,0.9999622562,0.9999593092,0.9999645262
G0600010435102,06001435102,G0600010436402,06001436402,0.0001725448,0.0000293813,0.0000290033,0.0000383398,0.0000392121,0.0000377438,0.0000406908,0.0000354738
G0600010435103,06001435103,G0600010435103,06001435103,0.9999465918,0.9998763281,0.9998872558,0.9998686035,0.999865394,0.9998690363,0.9998515745,1
G0600010435103,06001435103,G0600010435104,06001435104,0.0000245994,0,0,0,0,0,0,0
G0600010435103,06001435103,G0600010435200,06001435200,0.0000288088,0.0001236719,0.0001127442,0.0001313965,0.000134606,0.0001309637,0.0001484255,0
G0600010435104,06001435104,G0600010435103,06001435103,0.0001534392,0,0,0,0,0,0,0
G0600010435104,06001435104,G0600010435104,06001435104,0.9998465608,1,1,1,1,1,1,1
G0600010435200,06001435200,G0600010435200,06001435200,1,1,1,1,1,1,1,1
G0600010435300,06001435300,G0600010435300,06001435300,1,1,1,1,1,1,1,1
G0600010435400,06001435400,G0600010435400,06001435400,1,1,1,1,1,1,1,1
G0600010435500,06001435500,G0600010435500,06001435500,1,1,1,1,1,1,1,1
G0600010435601,06001435601,G0600010435601,06001435601,1,1,1,1,1,1,1,1
G0600010435602,06001435602,G0600010435602,06001435602,1,1,1,1,1,1,1,1
G0600010435700,06001435700,G0600010435700,06001435700,1,1,1,1,1,1,1,1
G0600010435800,06001435800,G0600010435800,06001435800,1,1,1,1,1,1,1,1
G0600010435900,06001435900,G0600010433400,06001433400,0.0001193128,0,0,0,0,0,0,0
G0600010435900,06001435900,G0600010435900,06001435900,0.9639745748,0.999876131,0.9998806888,0.9999764598,0.9999817003,0.9999820336,0.9999767285,1
G0600010435900,06001435900,G0600010437101,06001437101,0.0359061124,0.000123869,0.0001193112,0.0000235402,0.0000182997,0.0000179664,0.0000232715,0
G0600010436000,06001436000,G0600010436000,06001436000,0.9773371021,0.9974576121,0.9974399672,0.9970958453,0.9972085031,0.9972512301,0.9977404212,0.9950028159
G0600010436000,06001436000,G0600010437101,06001437101,0.0226628979,0.0025423879,0.0025600328,0.0029041547,0.0027914969,0.0027487699,0.0022595788,0.0049971841
G0600010436100,06001436100,G0600010436100,06001436100,0.9957372186,0.9999464196,0.9999467901,0.9999403953,0.9999462508,0.9999470909,0.9999289619,0.9999706049
G0600010436100,06001436100,G0600010437101,06001437101,0.0042627814,0.0000535804,0.0000532099,0.0000596047,0.0000537492,0.0000529091,0.0000710381,0.0000293951
G0600010436200,06001436200,G0600010436200,06001436200,1,1,1,1,1,1,1,1
G0600010436301,06001436301,G0600010436300,06001436300,1,1,1,1,1,1,1,1
G0600010436302,06001436302,G0600010436300,06001436300,1,1,1,1,1,1,1,1
G0600010436402,06001436402,G0600010435102,06001435102,0.0030544952,0.0029026494,0.0026808225,0.0022864827,0.0018504636,0.0021601056,0.0019687819,0.0009291321
G0600010436402,06001436402,G0600010435103,06001435103,0.0000021056,0.0000021326,0.0000021716,0.0000022635,0.0000023169,0.0000022539,0.0000026145,0
G0600010436402,06001436402,G0600010436401,06001436401,0.0001478585,0.001306157,0.0013099589,0.0010669965,0.0013152171,0.0015231103,0.0014841187,0
G0600010436402,06001436402,G0600010436402,06001436402,0.9967955407,0.9957890611,0.9960070469,0.9966442573,0.9968320023,0.9963145302,0.9965444849,0.9990708679
G0600010436403,06001436403,G0600010436401,06001436401,1,1,1,1,1,1,1,1
G0600010436404,06001436404,G0600010436401,06001436401,0.9994631038,0.9997643847,0.9997368288,0.9998124949,0.999750716,0.9997580073,0.9997614289,0.9997042311
G0600010436404,06001436404,G0600010436402,06001436402,0.0005368962,0.0002356153,0.0002631713,0.0001875051,0.000249284,0.0002419927,0.0002385711,0.0002957689
G0600010436500,06001436500,G0600010436500,06001436500,1,1,1,1,1,1,1,1
G0600010436601,06001436601,G0600010436601,06001436601,1,1,1,1,1,1,1,1
G0600010436602,06001436602,G0600010436602,06001436602,0.9975567046,1,1,1,1,1,1,1
G0600010436602,06001436602,G0600010437400,06001437400,0.0024432954,0,0,0,0,0,0,0
G0600010436700,06001436700,G0600010436700,06001436700,1,1,1,1,1,1,1,1
G0600010436800,06001436800,G0600010436800,06001436800,1,1,1,1,1,1,1,1
G0600010436900,06001436900,G0600010436900,06001436900,1,1,1,1,1,1,1,1
G0600010437000,06001437000,G0600010437000,06001437000,1,1,1,1,1,1,1,1
G0600010437101,06001437101,G0600010435900,06001435900,0.0018384824,0,0,0,0,0,0,0
G0600010437101,06001437101,G0600010436000,06001436000,0.0000007916,0.000014537,0.0000147743,0.0000176682,0.0000258734,0.0000254067,0.0000226555,0.0000424574
G0600010437101,06001437101,G0600010437101,06001437101,0.9795569414,0.999985463,0.9999852257,0.9999823318,0.9999741266,0.9999745933,0.9999773445,0.9999575426
G0600010437101,06001437101,G0600010440331,06001440331,0.0019420254,0,0,0,0,0,0,0
G0600010437101,06001437101,G0600010440332,06001440332,0.0046591518,0,0,0,0,0,0,0
G0600010437101,06001437101,G0600010441503,06001441503,0.0120026073,0,0,0,0,0,0,0
G0600010437102,06001437102,G0600010437102,06001437102,1,1,1,1,1,1,1,1
G0600010437200,06001437200,G0600010437200,06001437200,1,1,1,1,1,1,1,1
G0600010437300,06001437300,G0600010437300,06001437300,1,1,1,1,1,1,1,1
G0600010437400,06001437400,G0600010437400,06001437400,1,1,1,1,1,1,1,1
G0600010437500,06001437500,G0600010437500,06001437500,1,1,1,1,1,1,1,1
G0600010437600,06001437600,G0600010437600,06001437600,1,1,1,1,1,1,1,1
G0600010437701,06001437701,G0600010437701,06001437701,1,1,1,1,1,1,1,1
G0600010437702,06001437702,G0600010437702,06001437702,1,1,1,1,1,1,1,1
G0600010437800,06001437800,G0600010437800,06001437800,1,1,1,1,1,1,1,1
G0600010437900,06001437900,G0600010437900,06001437900,1,1,1,1,1,1,1,1
G0600010438000,06001438000,G0600010438000,06001438000,1,1,1,1,1,1,1,1
G0600010438100,06001438100,G0600010438100,06001438100,1,1,1,1,1,1,1,1
G0600010438201,06001438201,G0600010438201,06001438201,0.9967686767,0.9976929507,0.9975750278,0.9972869429,0.9967196383,0.996774311,0.9959110984,1
G0600010438201,06001438201,G0600010438203,06001438203,0.0032313233,0.0023070493,0.0024249722,0.0027130571,0.0032803617,0.003225689,0.0040889016,0
