tr2020gj,tr2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G0400120020501,04012020501,G0400120020501,04012020501,0.99940464,1,1,1,1,1,1,1
G0400120020501,04012020501,G0400120020502,04012020502,0.0000794328,0,0,0,0,0,0,0
G0400120020503,04012020503,G0400120020502,04012020502,1,1,1,1,1,1,1,1
G0400120020504,04012020504,G0400120020502,04012020502,1,1,1,1,1,1,1,1
G0400120020505,04012020505,G0400120020502,04012020502,1,1,1,1,1,1,1,1
G0400120020602,04012020602,G0400120020502,04012020502,0.0021252925,0.0000003455,0.0000003981,0.0000013531,0.0000007448,0.0000004029,0.0000010991,0
G0400120020602,04012020602,G0400120020602,04012020602,0.997577789,0.9999987974,0.9999986141,0.9999986469,0.9999992552,0.9999990974,0.9999989009,1
G0400120020602,04012020602,G0400120980000,04012980000,0.0002969185,0.0000008571,0.0000009877,0,0,0.0000004997,0,0
G0400120940200,04012940200,G0400120940200,04012940200,1,1,1,1,1,1,1,1
G0400120940300,04012940300,G0400120940300,04012940300,1,1,1,1,1,1,1,1
G0400120980000,04012980000,G0400120020502,04012020502,0.0001596215,0.0001596215,0.0001596215,0.0001596215,0.0001596215,0.0001596215,0.0001596215,0.0001596215
G0400120980000,04012980000,G0400120020602,04012020602,0.0000016989,0.0000016989,0.0000016989,0.0000016989,0.0000016989,0.0000016989,0.0000016989,0.0000016989
G0400120980000,04012980000,G0400120980000,04012980000,0.9998386796,0.9998386796,0.9998386796,0.9998386796,0.9998386796,0.9998386796,0.9998386796,0.9998386796
G0400130010102,04013010102,G0400130010102,04013010102,0.9999870289,0.9998049997,0.999792455,1,1,0.9998547627,1,1
G0400130010102,04013010102,G0400130941300,04013941300,0.0000085255,0,0,0,0,0,0,0
G0400130010102,04013010102,G0400210000307,04021000307,0.0000035112,0.0001950003,0.000207545,0,0,0.0001452373,0,0
G0400130010102,04013010102,G0400250001500,04025001500,0.0000009343,0,0,0,0,0,0,0
G0400130010103,04013010103,G0400130010101,04013010101,0.9990665019,1,1,1,1,1,1,1
G0400130010103,04013010103,G0400130216843,04013216843,0.0009334981,0,0,0,0,0,0,0
G0400130010104,04013010104,G0400130010101,04013010101,0.9999874684,1,1,1,1,1,1,1
G0400130010104,04013010104,G0400130010102,04013010102,0.0000125316,0,0,0,0,0,0,0
G0400130030401,04013030401,G0400130030401,04013030401,0.9999982665,1,1,1,1,1,1,1
G0400130030401,04013030401,G0400130030402,04013030402,0.0000017335,0,0,0,0,0,0,0
G0400130030402,04013030402,G0400130030401,04013030401,0.0000009778,0.0000085446,0.0000089223,0.0000075355,0.0000100419,0.0000095326,0.000008403,0.0000190793
G0400130030402,04013030402,G0400130030402,04013030402,0.9999990222,0.9999914554,0.9999910777,0.9999924645,0.9999899581,0.9999904674,0.999991597,0.9999809207
G0400130040502,04013040502,G0400130040502,04013040502,0.9995529673,0.9999292027,0.9999237995,0.9998675848,0.9999117981,0.9999162511,0.999860083,1
G0400130040502,04013040502,G0400130040515,04013040515,0.0000228003,0.000001659,0.0000017701,0.0000021388,0.0000015574,0.000001557,0.0000024705,0
G0400130040502,04013040502,G0400130040518,04013040518,0.0004242324,0.0000691384,0.0000744305,0.0001302764,0.0000866445,0.0000821919,0.0001374465,0
G0400130040506,04013040506,G0400130040506,04013040506,0.9905886474,1,1,1,1,1,1,1
G0400130040506,04013040506,G0400130040521,04013040521,0.0094113526,0,0,0,0,0,0,0
G0400130040507,04013040507,G0400130040507,04013040507,1,1,1,1,1,1,1,1
G0400130040512,04013040512,G0400130040507,04013040507,0.032418312,0.0357967667,0.0359837493,0.0284810127,0.0381978452,0.0397350993,0.0351239669,0.0943396226
G0400130040512,04013040512,G0400130040512,04013040512,0.967581688,0.9642032333,0.9640162507,0.9715189873,0.9618021548,0.9602649007,0.9648760331,0.9056603774
G0400130040513,04013040513,G0400130040513,04013040513,0.9921684368,0.9988879233,0.9988798991,0.9990519491,0.9988495757,0.9988452431,0.9987711684,1
G0400130040513,04013040513,G0400130040522,04013040522,0.0078315632,0.0011120767,0.0011201009,0.0009480509,0.0011504243,0.0011547569,0.0012288316,0
G0400130040514,04013040514,G0400130040514,04013040514,0.9691822925,1,1,1,1,1,1,1
G0400130040514,04013040514,G0400130040521,04013040521,0.0303377458,0,0,0,0,0,0,0
G0400130040514,04013040514,G0400130040523,04013040523,0.0004799617,0,0,0,0,0,0,0
G0400130040515,04013040515,G0400130040502,04013040502,0.0000024873,0.0002487287,0.0002617453,0.0003279231,0.0003001779,0.0002627825,0.0003259937,0.0000991572
G0400130040515,04013040515,G0400130040515,04013040515,0.9999911221,0.9997512713,0.9997382547,0.9996720769,0.9996998221,0.9997372175,0.9996740063,0.9999008428
G0400130040515,04013040515,G0400130040516,04013040516,0.0000063906,0,0,0,0,0,0,0
G0400130040516,04013040516,G0400130040515,04013040515,0.0007403937,0,0,0,0,0,0,0
G0400130040516,04013040516,G0400130040516,04013040516,0.9989506444,0.9993219861,0.9994002996,0.9992662451,0.9994218446,0.9995199246,0.999993895,0.9821428571
G0400130040516,04013040516,G0400130040517,04013040517,0.0002610466,0,0,0,0,0,0,0
G0400130040516,04013040516,G0400130050605,04013050605,0.0000479152,0.0006780139,0.0005997004,0.0007337549,0.0005781554,0.0004800754,0.000006105,0.0178571429
G0400130040522,04013040522,G0400130040512,04013040512,0.0061409071,0.0032653964,0.0032739101,0.0022254501,0.0036572599,0.0031450176,0.0038468257,0.0020880766
G0400130040522,04013040522,G0400130040513,04013040513,0.0041306373,0.0014800092,0.001483868,0.0027986105,0.0017622403,0.0015154178,0.001939217,0.0002972668
G0400130040522,04013040522,G0400130040522,04013040522,0.9892985922,0.9952545944,0.9952422219,0.9949759394,0.9945804997,0.9953395646,0.9942139573,0.9976146566
G0400130040522,04013040522,G0400130040523,04013040523,0.0004298635,0,0,0,0,0,0,0
G0400130040523,04013040523,G0400130040521,04013040521,0.1141607542,0.0055648816,0.0055912905,0.0061501983,0.0060062193,0.0055715452,0.0060380043,0.0053712344
G0400130040523,04013040523,G0400130040523,04013040523,0.8858392458,0.9944351184,0.9944087095,0.9938498017,0.9939937807,0.9944284548,0.9939619957,0.9946287656
G0400130040524,04013040524,G0400130040524,04013040524,0.9845730933,0.9820047975,0.9821069559,0.9809702391,0.9829348891,0.9822590657,0.9823859033,0.9951392648
G0400130040524,04013040524,G0400130040525,04013040525,0.0154269067,0.0179952025,0.0178930441,0.0190297609,0.0170651109,0.0177409343,0.0176140967,0.0048607352
G0400130040525,04013040525,G0400130040525,04013040525,0.9990116142,0.9994608759,0.9994589161,0.9995957587,0.9993116766,0.9993653478,0.9992888157,1
G0400130040525,04013040525,G0400130040528,04013040528,0.0009883858,0.0005391241,0.0005410839,0.0004042413,0.0006883234,0.0006346522,0.0007111843,0
G0400130040526,04013040526,G0400130040526,04013040526,1,1,1,1,1,1,1,1
G0400130040527,04013040527,G0400130040527,04013040527,0.9979038743,0.99928948,0.9993050604,0.9992954854,0.9993930415,0.9995232156,0.9993198542,0.9998067839
G0400130040527,04013040527,G0400130040528,04013040528,0.0020961257,0.00071052,0.0006949396,0.0007045146,0.0006069585,0.0004767844,0.0006801458,0.0001932161
G0400130040528,04013040528,G0400130040528,04013040528,1,1,1,1,1,1,1,1
G0400130040529,04013040529,G0400130040524,04013040524,0.0189260977,0.0060423424,0.0059566636,0.0054590765,0.0056584356,0.0053553414,0.0058658714,0.0042435375
G0400130040529,04013040529,G0400130040528,04013040528,0.0055062891,0.0074937552,0.0075566751,0.0087655223,0.0071564885,0.0111199365,0.0082056893,0
G0400130040529,04013040529,G0400130040529,04013040529,0.9755676132,0.9864639024,0.9864866613,0.9857754012,0.9871850759,0.9835247221,0.9859284393,0.9957564625
G0400130040530,04013040530,G0400130040530,04013040530,1,1,1,1,1,1,1,1
G0400130040531,04013040531,G0400130040530,04013040530,0.0005702733,0.0006461006,0.0006502924,0.0008768445,0.0005865066,0.0004931959,0.0005341511,0.0006978255
G0400130040531,04013040531,G0400130040531,04013040531,0.9994297267,0.9993538994,0.9993497076,0.9991231555,0.9994134934,0.9995068041,0.9994658489,0.9993021745
G0400130040532,04013040532,G0400130040520,04013040520,0.1094602908,0,0,0,0,0,0,0
G0400130040532,04013040532,G0400130040521,04013040521,0.8905397092,1,1,1,1,1,1,1
G0400130040533,04013040533,G0400130040518,04013040518,0.0028098883,0,0,0,0,0,0,0
G0400130040533,04013040533,G0400130040519,04013040519,0.0000393717,0,0,0,0,0,0,0
G0400130040533,04013040533,G0400130040521,04013040521,0.9963043374,1,1,1,1,1,1,1
G0400130040533,04013040533,G0400130040523,04013040523,0.0008464026,0,0,0,0,0,0,0
G0400130040534,04013040534,G0400130040519,04013040519,0.9856801829,1,1,1,1,1,1,1
G0400130040534,04013040534,G0400130040520,04013040520,0.0143198171,0,0,0,0,0,0,0
G0400130040535,04013040535,G0400130040518,04013040518,0.0080111976,0,0,0,0,0,0,0
G0400130040535,04013040535,G0400130040519,04013040519,0.9917585185,0.9994711107,0.9995238809,0.9994242433,0.9994299486,0.9995125093,0.9994097241,0.9998322591
G0400130040535,04013040535,G0400130040521,04013040521,0.0000578756,0.0005288893,0.0004761191,0.0005757567,0.0005700514,0.0004874907,0.0005902759,0.0001677409
G0400130040535,04013040535,G0400130610000,04013610000,0.0001724083,0,0,0,0,0,0,0
G0400130040536,04013040536,G0400130040519,04013040519,0.0018666138,0,0,0,0,0,0,0
G0400130040536,04013040536,G0400130040520,04013040520,0.9981333862,1,1,1,1,1,1,1
G0400130040537,04013040537,G0400130040520,04013040520,0.9326269456,1,1,1,1,1,1,1
G0400130040537,04013040537,G0400130040521,04013040521,0.0673730544,0,0,0,0,0,0,0
G0400130040538,04013040538,G0400130040512,04013040512,0.0013494896,0,0,0,0,0,0,0
G0400130040538,04013040538,G0400130040518,04013040518,0.9501026977,1,1,1,1,1,1,1
G0400130040538,04013040538,G0400130040522,04013040522,0.0349768071,0,0,0,0,0,0,0
G0400130040538,04013040538,G0400130040523,04013040523,0.0135710056,0,0,0,0,0,0,0
G0400130040539,04013040539,G0400130040502,04013040502,0.0002940796,0.0110868155,0.0129372506,0.0150831613,0.0178331211,0.0190123848,0.0177873377,0.0181670609
G0400130040539,04013040539,G0400130040517,04013040517,0.0000024202,0,0,0,0,0,0,0
G0400130040539,04013040539,G0400130040518,04013040518,0.9992036632,0.9889131845,0.9870627494,0.9849168387,0.9821668789,0.9809876152,0.9822126623,0.9818329391
G0400130040539,04013040539,G0400130040519,04013040519,0.000499837,0,0,0,0,0,0,0
G0400130040540,04013040540,G0400130040517,04013040517,1,1,1,1,1,1,1,1
G0400130040541,04013040541,G0400130040516,04013040516,0.0019935435,0,0,0,0,0,0,0
G0400130040541,04013040541,G0400130040517,04013040517,0.9980064565,1,1,1,1,1,1,1
G0400130050603,04013050603,G0400130050603,04013050603,0.9996617218,0.9859538328,0.9864963504,0.9814727955,0.9848130841,0.9845107122,0.9826602283,0.991643454
G0400130050603,04013050603,G0400130050604,04013050604,0.0003382782,0.0140461672,0.0135036496,0.0185272045,0.0151869159,0.0154892878,0.0173397717,0.008356546
G0400130050604,04013050604,G0400130050603,04013050603,0.0005784599,0,0,0,0,0,0,0
G0400130050604,04013050604,G0400130050604,04013050604,0.9993904316,1,1,1,1,1,1,1
G0400130050604,04013050604,G0400130050607,04013050607,0.0000311084,0,0,0,0,0,0,0
G0400130050609,04013050609,G0400130050609,04013050609,0.9950635657,1,1,1,1,1,1,1
G0400130050609,04013050609,G0400130050610,04013050610,0.0049364343,0,0,0,0,0,0,0
G0400130050611,04013050611,G0400130050607,04013050607,0.0018769281,0.000072247,0.0000946994,0,0,0.000037461,0,0
G0400130050611,04013050611,G0400130050611,04013050611,0.9954146709,0.9983053415,0.9982999166,0.9970572629,0.996447245,0.9964986028,0.9995491823,0.9849126336
G0400130050611,04013050611,G0400130050701,04013050701,0.0000183936,0,0,0,0,0,0,0
G0400130050611,04013050611,G0400130061019,04013061019,0.0026900073,0.0016224115,0.001605384,0.0029427371,0.003552755,0.0034639362,0.0004508177,0.0150873664
G0400130050612,04013050612,G0400130050609,04013050609,0.0086029765,0,0,0,0,0,0,0
G0400130050612,04013050612,G0400130050610,04013050610,0.9913970235,1,1,1,1,1,1,1
G0400130050613,04013050613,G0400130050610,04013050610,1,1,1,1,1,1,1,1
G0400130050614,04013050614,G0400130050608,04013050608,1,1,1,1,1,1,1,1
G0400130050615,04013050615,G0400130050605,04013050605,0.0121142877,0,0,0,0,0,0,0
G0400130050615,04013050615,G0400130050608,04013050608,0.9878857123,1,1,1,1,1,1,1
G0400130050616,04013050616,G0400130050605,04013050605,0.017007769,0,0,0,0,0,0,0
G0400130050616,04013050616,G0400130050607,04013050607,0.982992231,1,1,1,1,1,1,1
G0400130050617,04013050617,G0400130050604,04013050604,0.0000243199,0,0,0,0,0,0,0
G0400130050617,04013050617,G0400130050605,04013050605,0.0055550199,0,0,0,0,0,0,0
G0400130050617,04013050617,G0400130050607,04013050607,0.9944206602,1,1,1,1,1,1,1
G0400130050618,04013050618,G0400130050606,04013050606,1,1,1,1,1,1,1,1
G0400130050619,04013050619,G0400130050605,04013050605,0.0014446049,0.0000292849,0.0000262769,0.0000327968,0.0000334888,0.0000375541,0.000030198,0.0000846315
G0400130050619,04013050619,G0400130050606,04013050606,0.997148265,0.9999707151,0.9999737231,0.9999672032,0.9999665112,0.9999624459,0.999969802,0.9999153685
G0400130050619,04013050619,G0400130061016,04013061016,0.0004993884,0,0,0,0,0,0,0
G0400130050619,04013050619,G0400130061045,04013061045,0.0009077417,0,0,0,0,0,0,0
G0400130050620,04013050620,G0400130040516,04013040516,0.0000033298,0,0,0,0,0,0,0
G0400130050620,04013050620,G0400130050605,04013050605,0.9993087303,0.9965539247,0.9979229607,0.9990118577,0.9987510408,0.9985374771,0.9984871407,1
G0400130050620,04013050620,G0400130050606,04013050606,0.0002092093,0.0034460753,0.0020770393,0.0009881423,0.0012489592,0.0014625229,0.0015128593,0
G0400130050620,04013050620,G0400130061030,04013061030,0.000039883,0,0,0,0,0,0,0
G0400130050620,04013050620,G0400130061031,04013061031,0.0001606218,0,0,0,0,0,0,0
G0400130050620,04013050620,G0400130061044,04013061044,0.0001165465,0,0,0,0,0,0,0
G0400130050620,04013050620,G0400130061045,04013061045,0.0001616792,0,0,0,0,0,0,0
G0400130050621,04013050621,G0400130050605,04013050605,1,1,1,1,1,1,1,1
G0400130050701,04013050701,G0400130050701,04013050701,1,1,1,1,1,1,1,1
G0400130050702,04013050702,G0400130050702,04013050702,1,1,1,1,1,1,1,1
G0400130060801,04013060801,G0400130060801,04013060801,1,1,1,1,1,1,1,1
G0400130060802,04013060802,G0400130060802,04013060802,0.9975151943,1,1,1,1,1,1,1
G0400130060802,04013060802,G0400130060904,04013060904,0.0006377828,0,0,0,0,0,0,0
G0400130060802,04013060802,G0400130071505,04013071505,0.0017970898,0,0,0,0,0,0,0
G0400130060802,04013060802,G0400130071600,04013071600,0.0000499332,0,0,0,0,0,0,0
G0400130060901,04013060901,G0400130060901,04013060901,0.9900884669,1,1,1,1,1,1,1
G0400130060901,04013060901,G0400130061035,04013061035,0.0099115331,0,0,0,0,0,0,0
G0400130060902,04013060902,G0400130060902,04013060902,0.9998608831,1,1,1,1,1,1,1
G0400130060902,04013060902,G0400130061035,04013061035,0.0001391169,0,0,0,0,0,0,0
G0400130060903,04013060903,G0400130060903,04013060903,1,1,1,1,1,1,1,1
G0400130060904,04013060904,G0400130060904,04013060904,0.982772527,1,1,1,1,1,1,1
G0400130060904,04013060904,G0400130071600,04013071600,0.017227473,0,0,0,0,0,0,0
G0400130061010,04013061010,G0400130061010,04013061010,0.933859344,0.8865794725,0.888049766,0.8888479119,0.9037576532,0.9070839378,0.891204143,0.9872204473
G0400130061010,04013061010,G0400130061016,04013061016,0.066140656,0.1134205275,0.111950234,0.1111520881,0.0962423468,0.0929160622,0.108795857,0.0127795527
G0400130061011,04013061011,G0400130061011,04013061011,0.958240011,1,1,1,1,1,1,1
G0400130061011,04013061011,G0400130092720,04013092720,0.041759989,0,0,0,0,0,0,0
G0400130061013,04013061013,G0400130061013,04013061013,1,1,1,1,1,1,1,1
G0400130061014,04013061014,G0400130061014,04013061014,1,1,1,1,1,1,1,1
G0400130061015,04013061015,G0400130061015,04013061015,0.98352582,1,1,1,1,1,1,1
G0400130061015,04013061015,G0400130082022,04013082022,0.01647418,0,0,0,0,0,0,0
G0400130061017,04013061017,G0400130061009,04013061009,0.0449213296,0,0,0,0,0,0,0
G0400130061017,04013061017,G0400130061017,04013061017,0.9550786704,1,1,1,1,1,1,1
G0400130061018,04013061018,G0400130061009,04013061009,0.0000995565,0.0000117269,0.0000117914,0.0000066043,0.0000102446,0.0000180844,0.0000108755,0
G0400130061018,04013061018,G0400130061018,04013061018,0.9999004435,0.9999882731,0.9999882086,0.9999933957,0.9999897554,0.9999819156,0.9999891245,1
G0400130061020,04013061020,G0400130061020,04013061020,1,1,1,1,1,1,1,1
G0400130061021,04013061021,G0400130061021,04013061021,1,1,1,1,1,1,1,1
G0400130061024,04013061024,G0400130061019,04013061019,0.0147200772,0,0,0,0,0,0,0
G0400130061024,04013061024,G0400130061024,04013061024,0.9852799228,1,1,1,1,1,1,1
G0400130061026,04013061026,G0400130061026,04013061026,1,1,1,1,1,1,1,1
G0400130061027,04013061027,G0400130061027,04013061027,1,1,1,1,1,1,1,1
G0400130061028,04013061028,G0400130061028,04013061028,1,1,1,1,1,1,1,1
G0400130061029,04013061029,G0400130061029,04013061029,1,1,1,1,1,1,1,1
G0400130061031,04013061031,G0400130061030,04013061030,0.0000436721,0,0,0,0,0,0,0
G0400130061031,04013061031,G0400130061031,04013061031,0.9999563279,1,1,1,1,1,1,1
G0400130061032,04013061032,G0400130061032,04013061032,1,1,1,1,1,1,1,1
G0400130061033,04013061033,G0400130061033,04013061033,1,1,1,1,1,1,1,1
G0400130061034,04013061034,G0400130061034,04013061034,1,1,1,1,1,1,1,1
G0400130061035,04013061035,G0400130061035,04013061035,1,1,1,1,1,1,1,1
G0400130061036,04013061036,G0400130061031,04013061031,0.0007492681,0,0,0,0,0,0,0
G0400130061036,04013061036,G0400130061036,04013061036,0.9992507319,1,1,1,1,1,1,1
G0400130061037,04013061037,G0400130061037,04013061037,1,1,1,1,1,1,1,1
G0400130061038,04013061038,G0400130061038,04013061038,1,1,1,1,1,1,1,1
G0400130061039,04013061039,G0400130061039,04013061039,1,1,1,1,1,1,1,1
G0400130061040,04013061040,G0400130061039,04013061039,0.0130923058,0,0,0,0,0,0,0
G0400130061040,04013061040,G0400130061040,04013061040,0.9869076942,1,1,1,1,1,1,1
G0400130061041,04013061041,G0400130061040,04013061040,0.0022085218,0.0015701311,0.0020752577,0.002094393,0.0017605799,0.0016899585,0.0008884317,0.003457784
G0400130061041,04013061041,G0400130061041,04013061041,0.9977914782,0.9984298689,0.9979247423,0.997905607,0.9982394201,0.9983100415,0.9991115683,0.996542216
G0400130061042,04013061042,G0400130061042,04013061042,0.9842881711,1,1,1,1,1,1,1
G0400130061042,04013061042,G0400130071600,04013071600,0.0157118289,0,0,0,0,0,0,0
G0400130061043,04013061043,G0400130061011,04013061011,0.0018979075,0,0,0,0,0,0,0
G0400130061043,04013061043,G0400130061039,04013061039,0.001130402,0,0,0,0,0,0,0
G0400130061043,04013061043,G0400130061043,04013061043,0.9884434437,1,1,1,1,1,1,1
G0400130061043,04013061043,G0400130061044,04013061044,0.0028754589,0,0,0,0,0,0,0
G0400130061043,04013061043,G0400130071701,04013071701,0.0056527879,0,0,0,0,0,0,0
G0400130061044,04013061044,G0400130061043,04013061043,0.0003925331,0,0,0,0,0,0,0
G0400130061044,04013061044,G0400130061044,04013061044,0.9996074669,1,1,1,1,1,1,1
G0400130061045,04013061045,G0400130061045,04013061045,0.9995165972,1,1,1,1,1,1,1
G0400130061045,04013061045,G0400130061100,04013061100,0.0004834028,0,0,0,0,0,0,0
G0400130061046,04013061046,G0400130061046,04013061046,1,1,1,1,1,1,1,1
G0400130061047,04013061047,G0400130061047,04013061047,1,1,1,1,1,1,1,1
G0400130061048,04013061048,G0400130061012,04013061012,1,1,1,1,1,1,1,1
G0400130061049,04013061049,G0400130061023,04013061023,1,1,1,1,1,1,1,1
G0400130061050,04013061050,G0400130061023,04013061023,1,1,1,1,1,1,1,1
