bg2020gj,bg2020ge,tr2012gj,tr2012ge,parea,wt_pop,wt_adult,wt_fam,wt_hh,wt_hu,wt_ownhu,wt_renthu
G06006500446052,060650446052,G0600650044605,06065044605,1,1,1,1,1,1,1,1
G06006500446053,060650446053,G0600650044605,06065044605,1,1,1,1,1,1,1,1
G06006500446054,060650446054,G0600650044605,06065044605,1,1,1,1,1,1,1,1
G06006500446061,060650446061,G0600650044606,06065044606,1,1,1,1,1,1,1,1
G06006500446062,060650446062,G0600650044606,06065044606,1,1,1,1,1,1,1,1
G06006500446063,060650446063,G0600650044606,06065044606,1,1,1,1,1,1,1,1
G06006500446064,060650446064,G0600650044606,06065044606,1,1,1,1,1,1,1,1
G06006500447011,060650447011,G0600650044701,06065044701,1,1,1,1,1,1,1,1
G06006500447012,060650447012,G0600650044701,06065044701,1,1,1,1,1,1,1,1
G06006500447013,060650447013,G0600650044701,06065044701,1,1,1,1,1,1,1,1
G06006500447021,060650447021,G0600650044702,06065044702,1,1,1,1,1,1,1,1
G06006500448041,060650448041,G0600650044804,06065044804,1,1,1,1,1,1,1,1
G06006500448042,060650448042,G0600650044804,06065044804,1,1,1,1,1,1,1,1
G06006500448051,060650448051,G0600650044805,06065044805,1,1,1,1,1,1,1,1
G06006500448052,060650448052,G0600650044805,06065044805,1,1,1,1,1,1,1,1
G06006500448061,060650448061,G0600650044806,06065044806,1,1,1,1,1,1,1,1
G06006500448062,060650448062,G0600650044806,06065044806,1,1,1,1,1,1,1,1
G06006500448071,060650448071,G0600650044807,06065044807,1,1,1,1,1,1,1,1
G06006500448072,060650448072,G0600650044807,06065044807,0.9999889886,1,1,1,1,1,1,1
G06006500448072,060650448072,G0600650045000,06065045000,0.0000110114,0,0,0,0,0,0,0
G06006500449041,060650449041,G0600650044904,06065044904,1,1,1,1,1,1,1,1
G06006500449042,060650449042,G0600650044904,06065044904,1,1,1,1,1,1,1,1
G06006500449043,060650449043,G0600650044606,06065044606,0.0004300012,0,0,0,0,0,0,0
G06006500449043,060650449043,G0600650044904,06065044904,0.9995699988,1,1,1,1,1,1,1
G06006500449071,060650449071,G0600650044907,06065044907,1,1,1,1,1,1,1,1
G06006500449072,060650449072,G0600650044907,06065044907,1,1,1,1,1,1,1,1
G06006500449073,060650449073,G0600650044907,06065044907,1,1,1,1,1,1,1,1
G06006500449111,060650449111,G0600650044911,06065044911,1,1,1,1,1,1,1,1
G06006500449112,060650449112,G0600650044911,06065044911,1,1,1,1,1,1,1,1
G06006500449113,060650449113,G0600650044911,06065044911,1,1,1,1,1,1,1,1
G06006500449114,060650449114,G0600650044911,06065044911,1,1,1,1,1,1,1,1
G06006500449161,060650449161,G0600650044916,06065044916,1,1,1,1,1,1,1,1
G06006500449162,060650449162,G0600650044916,06065044916,1,1,1,1,1,1,1,1
G06006500449163,060650449163,G0600650044916,06065044916,1,1,1,1,1,1,1,1
G06006500449164,060650449164,G0600650044916,06065044916,1,1,1,1,1,1,1,1
G06006500449171,060650449171,G0600650044917,06065044917,1,1,1,1,1,1,1,1
G06006500449172,060650449172,G0600650044917,06065044917,1,1,1,1,1,1,1,1
G06006500449173,060650449173,G0600650044917,06065044917,1,1,1,1,1,1,1,1
G06006500449174,060650449174,G0600650044917,06065044917,0.9999635606,1,1,1,1,1,1,1
G06006500449174,060650449174,G0600650940900,06065940900,0.0000364394,0,0,0,0,0,0,0
G06006500449181,060650449181,G0600650044918,06065044918,1,1,1,1,1,1,1,1
G06006500449182,060650449182,G0600650044918,06065044918,1,1,1,1,1,1,1,1
G06006500449183,060650449183,G0600650044918,06065044918,1,1,1,1,1,1,1,1
G06006500449191,060650449191,G0600650044919,06065044919,1,1,1,1,1,1,1,1
G06006500449192,060650449192,G0600650044919,06065044919,1,1,1,1,1,1,1,1
G06006500449193,060650449193,G0600650044919,06065044919,1,1,1,1,1,1,1,1
G06006500449194,060650449194,G0600650044919,06065044919,1,1,1,1,1,1,1,1
G06006500449211,060650449211,G0600650044921,06065044921,1,1,1,1,1,1,1,1
G06006500449212,060650449212,G0600650044921,06065044921,1,1,1,1,1,1,1,1
G06006500449221,060650449221,G0600650044922,06065044922,1,1,1,1,1,1,1,1
G06006500449222,060650449222,G0600650044922,06065044922,1,1,1,1,1,1,1,1
G06006500449223,060650449223,G0600650044922,06065044922,1,1,1,1,1,1,1,1
G06006500449224,060650449224,G0600650044922,06065044922,1,1,1,1,1,1,1,1
G06006500449231,060650449231,G0600650044923,06065044923,1,1,1,1,1,1,1,1
G06006500449232,060650449232,G0600650044923,06065044923,1,1,1,1,1,1,1,1
G06006500449241,060650449241,G0600650044924,06065044924,1,1,1,1,1,1,1,1
G06006500449242,060650449242,G0600650044924,06065044924,1,1,1,1,1,1,1,1
G06006500449251,060650449251,G0600650044925,06065044925,1,1,1,1,1,1,1,1
G06006500449252,060650449252,G0600650044925,06065044925,1,1,1,1,1,1,1,1
G06006500449261,060650449261,G0600650044926,06065044926,1,1,1,1,1,1,1,1
G06006500449262,060650449262,G0600650044926,06065044926,1,1,1,1,1,1,1,1
G06006500449263,060650449263,G0600650044926,06065044926,1,1,1,1,1,1,1,1
G06006500449271,060650449271,G0600650044927,06065044927,1,1,1,1,1,1,1,1
G06006500449272,060650449272,G0600650044927,06065044927,1,1,1,1,1,1,1,1
G06006500449273,060650449273,G0600650044927,06065044927,1,1,1,1,1,1,1,1
G06006500449281,060650449281,G0600650044928,06065044928,1,1,1,1,1,1,1,1
G06006500449282,060650449282,G0600650044928,06065044928,1,1,1,1,1,1,1,1
G06006500449283,060650449283,G0600650044928,06065044928,1,1,1,1,1,1,1,1
G06006500449284,060650449284,G0600650044928,06065044928,1,1,1,1,1,1,1,1
G06006500449291,060650449291,G0600650044929,06065044929,1,1,1,1,1,1,1,1
G06006500449292,060650449292,G0600650044929,06065044929,1,1,1,1,1,1,1,1
G06006500449293,060650449293,G0600650044929,06065044929,1,1,1,1,1,1,1,1
G06006500449294,060650449294,G0600650044929,06065044929,1,1,1,1,1,1,1,1
G06006500449301,060650449301,G0600650044930,06065044930,1,1,1,1,1,1,1,1
G06006500449302,060650449302,G0600650044930,06065044930,1,1,1,1,1,1,1,1
G06006500449303,060650449303,G0600650044930,06065044930,1,1,1,1,1,1,1,1
G06006500449311,060650449311,G0600650044931,06065044931,1,1,1,1,1,1,1,1
G06006500449321,060650449321,G0600650044932,06065044932,1,1,1,1,1,1,1,1
G06006500449322,060650449322,G0600650044932,06065044932,1,1,1,1,1,1,1,1
G06006500449331,060650449331,G0600650044915,06065044915,1,1,1,1,1,1,1,1
G06006500449332,060650449332,G0600650044915,06065044915,1,1,1,1,1,1,1,1
G06006500449333,060650449333,G0600650044915,06065044915,1,1,1,1,1,1,1,1
G06006500449341,060650449341,G0600650044915,06065044915,1,1,1,1,1,1,1,1
G06006500449342,060650449342,G0600650044915,06065044915,1,1,1,1,1,1,1,1
G06006500450001,060650450001,G0600650045000,06065045000,0.756529902,1,1,1,1,1,1,1
G06006500450001,060650450001,G0600650045103,06065045103,0.243470098,0,0,0,0,0,0,0
G06006500450002,060650450002,G0600650044807,06065044807,0.0107006781,0.0000060958,0.0000063002,0.0000062846,0.0000067521,0.000006851,0.0000081456,0
G06006500450002,060650450002,G0600650045000,06065045000,0.7547200065,0.9999939042,0.9999936998,0.9999937154,0.9999932479,0.999993149,0.9999918544,1
G06006500450002,060650450002,G0600650045103,06065045103,0.2345793154,0,0,0,0,0,0,0
G06006500450003,060650450003,G0600650045000,06065045000,0.9960769083,1,1,1,1,1,1,1
G06006500450003,060650450003,G0600650941000,06065941000,0.0039230917,0,0,0,0,0,0,0
G06006500451031,060650451031,G0600650045103,06065045103,1,1,1,1,1,1,1,1
G06006500451032,060650451032,G0600650045103,06065045103,1,1,1,1,1,1,1,1
G06006500451033,060650451033,G0600650045103,06065045103,1,1,1,1,1,1,1,1
G06006500451034,060650451034,G0600650045103,06065045103,1,1,1,1,1,1,1,1
G06006500451035,060650451035,G0600650045103,06065045103,1,1,1,1,1,1,1,1
G06006500451091,060650451091,G0600650045109,06065045109,1,1,1,1,1,1,1,1
G06006500451092,060650451092,G0600650045109,06065045109,1,1,1,1,1,1,1,1
G06006500451101,060650451101,G0600650045110,06065045110,1,1,1,1,1,1,1,1
G06006500451102,060650451102,G0600650045110,06065045110,1,1,1,1,1,1,1,1
G06006500451103,060650451103,G0600650045110,06065045110,1,1,1,1,1,1,1,1
G06006500451141,060650451141,G0600650045114,06065045114,1,1,1,1,1,1,1,1
G06006500451142,060650451142,G0600650045114,06065045114,0.9980430587,1,1,1,1,1,1,1
G06006500451142,060650451142,G0600650045125,06065045125,0.0019569413,0,0,0,0,0,0,0
G06006500451151,060650451151,G0600650045115,06065045115,1,1,1,1,1,1,1,1
G06006500451152,060650451152,G0600650045115,06065045115,1,1,1,1,1,1,1,1
G06006500451161,060650451161,G0600650045116,06065045116,1,1,1,1,1,1,1,1
G06006500451162,060650451162,G0600650045116,06065045116,1,1,1,1,1,1,1,1
G06006500451171,060650451171,G0600650045117,06065045117,1,1,1,1,1,1,1,1
G06006500451172,060650451172,G0600650045117,06065045117,1,1,1,1,1,1,1,1
G06006500451173,060650451173,G0600650045117,06065045117,1,1,1,1,1,1,1,1
G06006500451174,060650451174,G0600650045117,06065045117,1,1,1,1,1,1,1,1
G06006500451181,060650451181,G0600650045118,06065045118,1,1,1,1,1,1,1,1
G06006500451182,060650451182,G0600650045118,06065045118,1,1,1,1,1,1,1,1
G06006500451191,060650451191,G0600650045119,06065045119,1,1,1,1,1,1,1,1
G06006500451192,060650451192,G0600650045119,06065045119,1,1,1,1,1,1,1,1
G06006500451201,060650451201,G0600650045120,06065045120,1,1,1,1,1,1,1,1
G06006500451202,060650451202,G0600650045120,06065045120,1,1,1,1,1,1,1,1
G06006500451203,060650451203,G0600650045120,06065045120,1,1,1,1,1,1,1,1
G06006500451204,060650451204,G0600650045120,06065045120,1,1,1,1,1,1,1,1
G06006500451221,060650451221,G0600650045122,06065045122,1,1,1,1,1,1,1,1
G06006500451222,060650451222,G0600650045122,06065045122,0.9997166068,1,1,1,1,1,1,1
G06006500451222,060650451222,G0600650045125,06065045125,0.0002833932,0,0,0,0,0,0,0
G06006500451231,060650451231,G0600650045123,06065045123,1,1,1,1,1,1,1,1
G06006500451232,060650451232,G0600650045123,06065045123,1,1,1,1,1,1,1,1
G06006500451241,060650451241,G0600650045124,06065045124,1,1,1,1,1,1,1,1
G06006500451242,060650451242,G0600650045124,06065045124,1,1,1,1,1,1,1,1
G06006500451251,060650451251,G0600650045125,06065045125,1,1,1,1,1,1,1,1
G06006500451252,060650451252,G0600650045125,06065045125,1,1,1,1,1,1,1,1
G06006500451253,060650451253,G0600650045125,06065045125,1,1,1,1,1,1,1,1
G06006500451254,060650451254,G0600650044403,06065044403,0.0078105045,0.0000023557,0.0000025578,0.0000023935,0.000002732,0.000003901,0.0000029166,0.0000020005
G06006500451254,060650451254,G0600650045125,06065045125,0.9921894955,0.9999976443,0.9999974422,0.9999976065,0.999997268,0.999996099,0.9999970834,0.9999979995
G06006500451261,060650451261,G0600650045108,06065045108,1,1,1,1,1,1,1,1
G06006500451262,060650451262,G0600650045108,06065045108,1,1,1,1,1,1,1,1
G06006500451271,060650451271,G0600650045108,06065045108,1,1,1,1,1,1,1,1
G06006500451272,060650451272,G0600650045108,06065045108,1,1,1,1,1,1,1,1
G06006500451281,060650451281,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451282,060650451282,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451291,060650451291,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451292,060650451292,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451293,060650451293,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451294,060650451294,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500451295,060650451295,G0600650045121,06065045121,1,1,1,1,1,1,1,1
G06006500452071,060650452071,G0600650045207,06065045207,1,1,1,1,1,1,1,1
G06006500452072,060650452072,G0600650045207,06065045207,1,1,1,1,1,1,1,1
G06006500452091,060650452091,G0600650045209,06065045209,1,1,1,1,1,1,1,1
G06006500452092,060650452092,G0600650045209,06065045209,1,1,1,1,1,1,1,1
G06006500452121,060650452121,G0600650045212,06065045212,1,1,1,1,1,1,1,1
G06006500452122,060650452122,G0600650045212,06065045212,1,1,1,1,1,1,1,1
G06006500452131,060650452131,G0600650045213,06065045213,1,1,1,1,1,1,1,1
G06006500452132,060650452132,G0600650045213,06065045213,1,1,1,1,1,1,1,1
G06006500452133,060650452133,G0600650045213,06065045213,1,1,1,1,1,1,1,1
G06006500452141,060650452141,G0600650045214,06065045214,1,1,1,1,1,1,1,1
G06006500452142,060650452142,G0600650045214,06065045214,1,1,1,1,1,1,1,1
G06006500452143,060650452143,G0600650045214,06065045214,1,1,1,1,1,1,1,1
G06006500452144,060650452144,G0600650045214,06065045214,1,1,1,1,1,1,1,1
G06006500452161,060650452161,G0600650045216,06065045216,1,1,1,1,1,1,1,1
G06006500452162,060650452162,G0600650045216,06065045216,1,1,1,1,1,1,1,1
G06006500452171,060650452171,G0600650045217,06065045217,1,1,1,1,1,1,1,1
G06006500452172,060650452172,G0600650045217,06065045217,1,1,1,1,1,1,1,1
G06006500452173,060650452173,G0600650045217,06065045217,1,1,1,1,1,1,1,1
G06006500452221,060650452221,G0600650045222,06065045222,1,1,1,1,1,1,1,1
G06006500452222,060650452222,G0600650045222,06065045222,1,1,1,1,1,1,1,1
G06006500452223,060650452223,G0600650045222,06065045222,1,1,1,1,1,1,1,1
G06006500452241,060650452241,G0600650045224,06065045224,1,1,1,1,1,1,1,1
G06006500452242,060650452242,G0600650045224,06065045224,1,1,1,1,1,1,1,1
G06006500452243,060650452243,G0600650045224,06065045224,1,1,1,1,1,1,1,1
G06006500452244,060650452244,G0600650045224,06065045224,1,1,1,1,1,1,1,1
G06006500452261,060650452261,G0600650045226,06065045226,1,1,1,1,1,1,1,1
G06006500452262,060650452262,G0600650045226,06065045226,1,1,1,1,1,1,1,1
G06006500452263,060650452263,G0600650045226,06065045226,1,1,1,1,1,1,1,1
G06006500452281,060650452281,G0600650045228,06065045228,1,1,1,1,1,1,1,1
G06006500452282,060650452282,G0600650045228,06065045228,1,1,1,1,1,1,1,1
G06006500452331,060650452331,G0600650045233,06065045233,1,1,1,1,1,1,1,1
G06006500452332,060650452332,G0600650045233,06065045233,1,1,1,1,1,1,1,1
G06006500452333,060650452333,G0600650045233,06065045233,1,1,1,1,1,1,1,1
G06006500452341,060650452341,G0600650045215,06065045215,1,1,1,1,1,1,1,1
G06006500452342,060650452342,G0600650045215,06065045215,1,1,1,1,1,1,1,1
G06006500452343,060650452343,G0600650045215,06065045215,1,1,1,1,1,1,1,1
G06006500452351,060650452351,G0600650045215,06065045215,1,1,1,1,1,1,1,1
G06006500452352,060650452352,G0600650045215,06065045215,1,1,1,1,1,1,1,1
G06006500453021,060650453021,G0600650045302,06065045302,1,1,1,1,1,1,1,1
G06006500453022,060650453022,G0600650045302,06065045302,1,1,1,1,1,1,1,1
G06006500453023,060650453023,G0600650045302,06065045302,1,1,1,1,1,1,1,1
G06006500453031,060650453031,G0600650045303,06065045303,1,1,1,1,1,1,1,1
G06006500453032,060650453032,G0600650045303,06065045303,1,1,1,1,1,1,1,1
G06006500453051,060650453051,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453052,060650453052,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453053,060650453053,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453061,060650453061,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453062,060650453062,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453063,060650453063,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500453064,060650453064,G0600650045304,06065045304,1,1,1,1,1,1,1,1
G06006500455011,060650455011,G0600650045501,06065045501,1,1,1,1,1,1,1,1
G06006500455012,060650455012,G0600650045501,06065045501,1,1,1,1,1,1,1,1
G06006500455013,060650455013,G0600650045501,06065045501,1,1,1,1,1,1,1,1
G06006500455021,060650455021,G0600650045502,06065045502,1,1,1,1,1,1,1,1
G06006500455022,060650455022,G0600650045501,06065045501,0.0058167394,0.0003474451,0.0003154775,0.0000485401,0.0000296714,0.0000281273,0.0001190389,0
G06006500455022,060650455022,G0600650045502,06065045502,0.9941832606,0.9996525549,0.9996845225,0.9999514599,0.9999703286,0.9999718727,0.9998809611,1
G06006500456061,060650456061,G0600650045606,06065045606,1,1,1,1,1,1,1,1
G06006500456062,060650456062,G0600650045606,06065045606,1,1,1,1,1,1,1,1
G06006500456063,060650456063,G0600650045606,06065045606,1,1,1,1,1,1,1,1
G06006500456064,060650456064,G0600650045606,06065045606,1,1,1,1,1,1,1,1
G06006500456101,060650456101,G0600650045604,06065045604,0.9999303193,1,1,1,1,1,1,1
G06006500456101,060650456101,G0600650046900,06065046900,0.0000696807,0,0,0,0,0,0,0
G06006500456102,060650456102,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456103,060650456103,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456111,060650456111,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456112,060650456112,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456121,060650456121,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456122,060650456122,G0600650045604,06065045604,1,1,1,1,1,1,1,1
G06006500456123,060650456123,G0600650045604,06065045604,0.9972183214,1,1,1,1,1,1,1
G06006500456123,060650456123,G0600650046900,06065046900,0.0027816786,0,0,0,0,0,0,0
G06006500456131,060650456131,G0600650045608,06065045608,1,1,1,1,1,1,1,1
G06006500456132,060650456132,G0600650045608,06065045608,1,1,1,1,1,1,1,1
G06006500456133,060650456133,G0600650045608,06065045608,1,1,1,1,1,1,1,1
G06006500456141,060650456141,G0600650045608,06065045608,1,1,1,1,1,1,1,1
G06006500456142,060650456142,G0600650045608,06065045608,1,1,1,1,1,1,1,1
G06006500456151,060650456151,G0600650045609,06065045609,1,1,1,1,1,1,1,1
G06006500456152,060650456152,G0600650045609,06065045609,1,1,1,1,1,1,1,1
G06006500456161,060650456161,G0600650045609,06065045609,1,1,1,1,1,1,1,1
G06006500456162,060650456162,G0600650045609,06065045609,1,1,1,1,1,1,1,1
G06006500456171,060650456171,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456172,060650456172,G0600650044403,06065044403,0.0003965271,0,0,0,0,0,0,0
G06006500456172,060650456172,G0600650045605,06065045605,0.9996034729,1,1,1,1,1,1,1
G06006500456181,060650456181,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456182,060650456182,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456183,060650456183,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456191,060650456191,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456192,060650456192,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500456193,060650456193,G0600650045605,06065045605,1,1,1,1,1,1,1,1
G06006500457031,060650457031,G0600650045703,06065045703,1,1,1,1,1,1,1,1
G06006500457032,060650457032,G0600650045703,06065045703,1,1,1,1,1,1,1,1
G06006500457033,060650457033,G0600650045703,06065045703,1,1,1,1,1,1,1,1
G06006500457041,060650457041,G0600650045704,06065045704,1,1,1,1,1,1,1,1
G06006500457042,060650457042,G0600650045704,06065045704,1,1,1,1,1,1,1,1
G06006500457061,060650457061,G0600650045706,06065045706,1,1,1,1,1,1,1,1
G06006500457062,060650457062,G0600650045706,06065045706,1,1,1,1,1,1,1,1
G06006500457063,060650457063,G0600650045706,06065045706,1,1,1,1,1,1,1,1
G06006500457071,060650457071,G0600650045707,06065045707,1,1,1,1,1,1,1,1
G06006500457072,060650457072,G0600650045707,06065045707,1,1,1,1,1,1,1,1
G06006500457073,060650457073,G0600650045707,06065045707,1,1,1,1,1,1,1,1
G06006500457074,060650457074,G0600650045707,06065045707,1,1,1,1,1,1,1,1
G06006500457081,060650457081,G0600650045705,06065045705,1,1,1,1,1,1,1,1
G06006500457082,060650457082,G0600650045705,06065045705,1,1,1,1,1,1,1,1
G06006500457091,060650457091,G0600650045705,06065045705,1,1,1,1,1,1,1,1
G06006500457092,060650457092,G0600650045705,06065045705,1,1,1,1,1,1,1,1
G06006500459001,060650459001,G0600650045900,06065045900,1,1,1,1,1,1,1,1
G06006500459002,060650459002,G0600650045900,06065045900,1,1,1,1,1,1,1,1
G06006500461011,060650461011,G0600650046101,06065046101,1,1,1,1,1,1,1,1
G06006500461012,060650461012,G0600650046101,06065046101,1,1,1,1,1,1,1,1
G06006500461021,060650461021,G0600650046102,06065046102,1,1,1,1,1,1,1,1
G06006500461031,060650461031,G0600650046103,06065046103,1,1,1,1,1,1,1,1
G06006500461032,060650461032,G0600650046103,06065046103,1,1,1,1,1,1,1,1
G06006500462001,060650462001,G0600650046200,06065046200,1,1,1,1,1,1,1,1
G06006500462002,060650462002,G0600650046200,06065046200,1,1,1,1,1,1,1,1
G06006500464011,060650464011,G0600650046401,06065046401,1,1,1,1,1,1,1,1
G06006500464012,060650464012,G0600650046401,06065046401,0.9914720998,0.961,0.9728789986,0.9787234043,0.9838709677,0.9735099338,0.9914040115,0.971291866
G06006500464012,060650464012,G0600650046402,06065046402,0.0085279002,0.039,0.0271210014,0.0212765957,0.0161290323,0.0264900662,0.0085959885,0.028708134
G06006500464021,060650464021,G0600650046401,06065046401,0.0248078633,0.0153906867,0.0186567164,0.0138408304,0.0144546649,0.0135802469,0.0122699387,0.0183823529
