,statefp,countyfp,tractce,blkgrpce,TOTPOP_C_1,TOTPOP_F_1,MEDVAL_C_1,MEDVAL_F_1,MEDHINC__1,MEDHINC__2,MEDCRNT_CY,MEDCRNT_FY,GENTRIFICATION
311,06,073,016609,3,2278,2218,631868,825379,113805,123304,2416,2632,0.0012661141804788112
312,06,073,016610,2,1897,1853,826278,877472,120910,143890,2651,2695,-0.0640538674033149
313,06,073,018512,3,865,887,767308,926282,73295,76936,2234,2303,0.052658839779005526
314,06,073,018519,3,1048,1053,805851,883065,133595,157984,1954,2122,-0.018761510128913438
315,06,073,020019,1,2104,2163,638128,842020,50563,58942,1200,1964,0.06831261510128912
316,06,073,020026,1,855,841,798077,825000,103990,118689,2289,2323,-0.09553406998158379
317,06,073,020028,1,1601,1550,498148,642857,86438,93923,1832,2246,0.016114180478821356
318,06,073,020029,2,1824,1774,239286,239286,88355,98355,2101,2267,-0.01870395948434623
319,06,073,007100,1,1533,1491,2000001,2000001,70283,83597,3501,3501,-0.017668047882136245
320,06,025,011700,3,1496,1478,273026,286069,100181,102389,3180,3167,-0.0306169429097606
321,06,073,002001,3,797,769,1293103,1327684,168717,181098,2850,3501,0.017668047882136276
322,06,073,006500,1,1166,1140,370000,381818,50068,52509,1154,1647,-0.009495856353591157
323,06,073,010103,1,2114,2185,65000,86944,61549,71977,2181,2307,-0.008459944751381215
324,06,073,009706,2,1252,1224,986314,1569527,103132,121346,1990,3099,0.17201887661141807
325,06,073,000202,1,1252,1226,1138393,1654661,69846,79906,2543,2830,0.051335174953959464
326,06,073,000202,3,1297,1322,1107692,1250000,130294,140163,2851,3183,0.0003453038674033071
327,06,073,008337,3,1541,1500,984450,1203271,222731,255996,2868,2875,-0.034703038674033126
328,06,073,008346,2,634,619,867925,928571,131255,139406,3164,3201,-0.01962476979742173
329,06,073,008347,4,859,836,824766,882056,204989,241510,3103,3170,-0.04149401473296502
330,06,073,008902,2,1222,1259,913306,947368,113584,119465,2527,2649,-0.04960865561694293
331,06,073,008702,2,1809,1781,1481618,2000001,137462,151644,2456,2886,0.03861648250460406
332,06,073,009104,1,1204,1178,1075704,1281073,152720,177251,3501,3392,-0.01502071823204422
333,06,025,011802,3,1998,2140,347927,368049,91352,107979,1508,1684,0.00195672191528546
334,06,025,011500,4,1684,1662,148864,148661,57447,62309,846,933,-0.003165285451197075
335,06,073,009301,2,1308,1342,851732,903809,145774,168083,2431,2625,-0.036199355432780855
336,06,073,009510,3,1242,1225,0,0,43193,46395,3472,3469,-0.015020718232044206
337,06,073,009704,4,696,687,940430,1007812,151326,169963,3092,3190,-0.03930709023941068
338,06,073,009802,1,1290,1270,797561,854793,110660,124741,2348,2608,-0.05145027624309394
339,06,073,010104,1,1396,1374,690287,839378,80386,85479,2490,2603,-0.038328729281767976
340,06,073,010300,3,1149,1116,1168919,1244565,76868,79245,1944,2125,-0.03896178637200734
341,06,073,016614,2,2233,2187,800481,924020,130242,138474,2676,3009,0.0502992633517495
342,06,073,016616,2,2602,2533,845921,932522,117091,143056,2568,2869,0.02451657458563533
343,06,073,011300,1,3891,3890,0,0,158554,158554,3431,3431,-0.014215009208103119
344,06,073,011902,3,846,835,740385,740385,121320,149144,1375,1375,-0.059104511970534075
345,06,073,012501,1,1775,1744,31840,42857,39770,46708,1620,1863,0.004028545119705332
346,06,073,012501,2,2547,2499,185000,242308,68845,78829,1756,1831,-0.009495856353591167
347,06,073,012502,1,1547,1576,91364,95417,76573,84753,1891,2143,-0.002417127071823219
348,06,073,018612,2,1367,1327,644965,820197,133683,147663,2291,2343,-0.02238720073664824
349,06,073,018613,2,1826,1805,660714,691071,90110,103400,2393,2480,-0.07176565377532229
350,06,073,019301,2,2285,2213,849798,942723,146281,162208,2843,2849,-0.0061003683241252216
351,06,073,020209,3,919,911,606928,721519,75161,77698,2046,2178,-0.0025897790055248657
352,06,073,020211,4,1142,1110,0,0,40897,50059,2007,2132,-0.027796961325966853
353,06,073,020213,1,1404,1356,477500,716912,74083,77968,1838,3501,0.22122467771639043
354,06,073,020213,2,1312,1346,625000,625000,47415,59539,1514,1994,-0.015711325966850837
355,06,073,020214,2,757,746,567308,617647,56757,61847,1829,2096,-0.020488029465930015
356,06,073,020214,3,1109,1137,0,0,79804,83886,2625,3004,0.010589318600368325
357,06,073,003603,2,1349,1304,618590,901786,74268,77836,1694,1980,0.12171961325966851
358,06,073,003401,4,2307,2257,749088,898343,92312,111962,2079,2201,0.01594152854511971
359,06,073,014002,1,1865,1835,622758,645570,89662,102100,2083,2181,-0.062212246777163915
360,06,073,020401,1,895,873,1248705,1352941,223306,231970,3406,3429,-0.02106353591160217
361,06,073,008348,3,2054,2002,901316,982620,164487,190651,2354,2433,-0.03343692449355436
362,06,073,008364,1,1351,1401,1148325,1235178,157677,162314,3051,3253,-0.012603591160221014
363,06,073,008350,4,1988,1932,992424,1464286,124504,132253,2660,2788,0.04293278084714547
364,06,073,008363,2,1357,1317,0,0,63657,66130,2789,2895,-0.03240101289134438
365,06,073,008363,3,968,942,473077,605847,78693,80751,2351,3450,0.07654235727440145
366,06,073,015901,2,1514,1479,473333,490625,66525,77332,1723,1937,-0.016286832412523024
367,06,073,008364,3,1406,1367,826642,873457,93000,104753,2431,2471,-0.07470073664825046
368,06,073,013802,2,1348,1318,366667,583333,74042,82740,2214,2527,0.014848066298342545
369,06,073,014200,4,1176,1147,726064,906250,100676,108568,2379,2364,0.01225828729281768
370,06,073,014805,1,1166,1209,665984,843171,105771,109756,2646,2683,-0.010531767955801102
371,06,073,014806,1,1261,1343,544118,628788,68605,77608,1787,2540,0.07170810313075508
372,06,073,014902,2,1827,1971,812500,858333,69864,78906,1985,2838,0.04995395948434622
373,06,073,015601,3,1354,1318,604651,692647,18077,21796,1585,1688,-0.011970534069981578
374,06,073,015902,4,2036,1987,544118,678922,51665,59171,1668,1832,0.0064456721915285495
375,06,073,016302,3,2106,2061,534091,664474,45626,50581,1737,1849,-0.004776703499079181
376,06,073,018613,1,915,899,1042279,1178385,122341,148555,2674,2693,-0.054903314917127084
377,06,073,018803,3,1628,1708,1080189,1324519,94406,102272,2397,2575,0.01530847145488029
378,06,073,019809,2,1338,1298,936735,1121287,157171,167264,2820,2964,-0.03205570902394106
379,06,073,020023,2,1971,1915,790234,847727,130240,148868,2611,2683,-0.0745280847145488
380,06,073,020028,2,1388,1362,0,0,47253,51183,1671,1822,-0.006042817679557999
381,06,073,019808,1,1049,1025,1006329,1167622,116158,123493,3184,3209,-0.037753222836095744
382,06,073,019808,2,1725,1676,1187500,1311224,123788,141857,2344,2432,-0.039364640883977856
383,06,073,019808,3,1897,1849,853282,937140,72040,80768,2974,3052,-0.006963627992633475
384,06,073,019809,3,1059,1121,404032,511861,74489,83955,2304,2536,0.0005755064456721831
385,06,073,021600,1,2213,2205,1218750,1350000,101942,107200,3501,3501,-0.0052371086556168844
386,06,073,019601,3,2124,2063,865610,907725,101541,114026,2058,3501,0.11366252302025787
387,06,073,017047,1,1529,1513,974294,1170752,204640,227277,3447,3444,-0.021408839779005484
388,06,073,017051,2,1080,1063,840566,870000,113183,120851,3269,3292,-0.06952117863720075
389,06,073,017051,3,2129,2080,1084158,1228792,135012,146823,2789,3501,0.041954419889502825
390,06,073,017403,4,1367,1331,1252119,1343361,193804,234496,2992,3000,-0.05052946593001842
391,06,073,017702,2,852,841,2000001,2000001,195397,210837,3232,3501,0.01450276243093927
392,06,073,017813,1,1796,1786,1249288,1371918,161929,174410,3501,3501,-0.007999539594843452
393,06,073,019905,3,2014,2064,860322,896626,122295,139024,2296,3319,0.04506215469613262
394,06,073,020017,3,716,706,855769,875000,57225,61465,2101,2172,-0.08459944751381215
395,06,073,017109,4,2134,2160,1506135,1601124,236690,251904,2000,3050,0.07930478821362802
396,06,025,010300,1,995,1041,444444,671875,79203,91815,1035,1114,0.036774861878453045
397,06,073,016616,1,1767,1794,578767,797697,57946,64638,1910,2085,0.03781077348066301
398,06,073,009704,5,1370,1340,850148,881032,132347,140109,2852,3188,-0.05329189686924496
399,06,073,009509,1,1306,1283,914711,952660,133792,157029,1227,2270,0.03481813996316757
400,06,073,009506,1,2375,2313,932990,992775,163933,184434,2727,2859,-0.0467311233885819
401,06,073,017813,2,783,798,1818182,2000001,166181,200000,3350,3317,-0.006215469613259691
402,06,073,009505,3,1927,1873,912435,952259,152978,166943,2926,3039,-0.056342081031307556
403,06,073,009504,2,936,907,1612583,1742462,130803,162146,3275,0,-0.2277854511970534
404,06,073,008353,3,795,784,1300000,2000001,138591,160514,2654,2682,0.012948895027624308
405,06,073,017403,1,1106,1088,1337025,1652027,106429,122674,3140,3241,-0.0066758747697974186
406,06,073,009505,2,1408,1369,897908,937269,137514,142067,3315,3307,-0.043623388581952166
407,06,073,017801,2,1307,1398,1704114,1771429,108664,126219,2711,2830,-0.009553406998158404
408,06,073,017801,3,2132,2195,1203601,1309259,153012,159385,2451,3501,0.08408149171270718
409,06,073,017801,4,2152,2153,950000,1285088,87968,100834,2512,3501,0.12994935543278083
410,06,073,008347,1,1461,1419,756881,1106818,173474,202165,2287,2320,0.09881445672191527
411,06,073,008312,4,1040,1027,2000001,2000001,150435,172696,3110,3115,-0.03781077348066296
412,06,073,008305,1,9956,9955,0,0,28609,30367,1788,2750,0.09093001841620625
413,06,073,017054,1,1412,1396,1043142,1178349,205960,227650,2982,3386,-0.005697513812154664
414,06,073,000201,1,902,920,1718750,1767974,162676,171960,3501,3501,-0.008690147329650094
415,06,073,002711,2,1360,1326,659836,838185,101466,124606,1891,2130,0.0020142725598526826
416,06,073,019406,3,1562,1554,693122,830179,105971,112915,2569,2662,-0.04322053406998158
417,06,073,019503,2,1173,1178,888699,914326,109871,129083,1183,1703,-0.03740791896869248
418,06,073,002712,2,1347,1320,782853,844037,117479,136430,2338,2560,-0.059680018416206265
419,06,073,018601,2,1729,1681,862723,929688,118102,141190,2839,3501,0.05127762430939228
420,06,073,018609,3,2377,2344,457576,612869,54923,68273,1770,2233,0.026645948434622452
421,06,073,003305,3,2300,2235,626515,698427,72709,87784,1894,2577,0.03625690607734808
422,06,073,012502,3,1480,1489,672619,937500,58325,71640,1777,1994,0.1358770718232044
423,06,073,020109,2,1406,1362,1023077,1590764,110478,126112,950,951,0.068542817679558
424,06,073,020214,1,2468,2509,545833,620098,30514,35232,1920,2688,0.051392725598526715
425,06,073,019503,3,1570,1552,494118,642736,93404,102009,2375,2825,0.015020718232044178
426,06,073,019809,1,1532,1493,870192,1102099,159942,166113,3160,3208,0.029005524861878462
427,06,073,020029,1,2127,2083,81379,89000,75709,80233,2406,2700,-0.013524401473296505
428,06,073,020109,1,1091,1074,600365,711458,92057,102736,2151,2190,-0.01668968692449356
429,06,073,013409,1,1332,1309,668839,681659,121728,133227,3010,3147,-0.07401012891344383
430,06,073,013414,2,2024,2068,829023,856935,133985,151119,2858,3501,-0.008862799263351734
431,06,073,013414,4,2023,1966,870675,934603,149272,165661,2797,2821,-0.03665976058931861
432,06,073,013421,1,890,856,831210,863451,154443,165676,3015,3136,-0.07441298342541436
433,06,073,017022,1,750,731,1334302,1678879,192248,217808,1888,3184,0.12868324125230202
434,06,073,017022,2,702,701,919379,920714,170880,208385,660,688,-0.06008287292817681
435,06,073,017022,3,732,706,925314,919118,133660,146224,2982,3175,-0.08298802946593001
436,06,073,013309,5,1579,1643,818182,866071,137693,156397,2665,2696,-0.06203959484346225
437,06,073,013104,2,942,1005,659375,691021,76032,92379,1922,2481,0.0108195211786372
438,06,073,008301,1,1406,1403,1748377,1786990,149446,171576,3375,3438,-0.01519337016574586
439,06,073,013000,1,1838,1811,618421,716292,60191,67047,1773,2097,0.01317909760589317
440,06,073,001900,2,1229,1200,1155556,1173295,159644,169455,2172,2620,-0.028314917127071834
441,06,073,001900,3,817,827,974085,976744,99206,121822,2284,2587,-0.046500920810313026
442,06,073,002001,1,1049,1056,1389785,1452880,208727,216014,3501,3501,-0.017092541436464083
443,06,073,002201,2,1419,1395,382500,615000,73565,80591,1885,2343,0.0411487108655617
444,06,073,002202,2,1883,1850,609848,769231,53430,60853,1558,1906,0.04028545119705342
445,06,073,002202,3,1217,1192,331579,350000,79387,82618,1621,1721,-0.013179097605893177
446,06,073,002301,1,1123,1131,713235,928571,85070,101449,1718,1885,0.10347605893186004
447,06,073,002301,2,1107,1086,868056,881579,72022,75381,1755,1982,-0.06451427255985268
448,06,073,002301,3,839,963,810811,872685,84751,94050,1735,1786,-0.010589318600368332
449,06,073,002302,1,2410,2338,300000,687500,33150,36640,1781,2143,0.07619705340699817
450,06,073,002302,3,2015,2069,639706,668478,81787,87458,2084,2191,-0.05559392265193369
451,06,073,002401,1,926,909,633929,839674,65370,73682,1757,2012,0.03533609576427254
452,06,073,002401,2,1415,1391,868421,912500,83634,99421,2522,2715,-0.05001151012891342
453,06,073,002501,3,1768,1775,834635,874053,68901,79507,1872,2384,-0.002992633517495402
454,06,073,002501,1,1970,1946,672131,822557,102251,109440,2095,2585,0.02215699815837935
455,06,073,002501,2,1237,1215,975000,1228175,78470,84234,1855,2108,0.010589318600368339
456,06,073,002502,1,2342,2402,682753,694322,110127,122870,2778,3401,-0.020890883977900537
457,06,073,002502,2,1129,1095,930556,1375000,85903,92607,1702,1819,0.074585635359116
458,06,073,015406,1,2420,2351,1037415,1284794,161430,179246,2353,2571,0.0025897790055248865
459,06,073,015501,1,1037,1017,900157,1011538,129510,136688,2250,2268,-0.027451657458563553
460,06,073,016806,2,921,946,113520,120395,78136,87615,1543,1674,-0.001208563535911606
461,06,073,002601,1,1584,1531,764803,855088,78409,82294,1902,2309,-0.006157918968692458
462,06,073,002601,2,1269,1227,664541,833686,75306,80259,1497,1682,-0.00034530386740331404
463,06,073,017048,2,1674,2137,660465,686887,73120,78871,1375,1800,0.018991712707182314
464,06,073,017502,3,1335,1297,1271875,1318878,105675,123076,2705,2810,-0.05565147329650093
465,06,073,017810,1,2102,2094,1257782,1375458,88378,98342,2778,3501,0.05001151012891342
466,06,073,018516,2,1234,1197,828540,866848,87874,98804,2305,2400,-0.0736072744014733
467,06,073,018609,1,1979,1924,683521,823529,147884,157561,2696,2814,-0.04097605893186004
468,06,073,018803,1,657,685,542431,804167,47500,44738,1827,2075,0.05968001841620626
469,06,073,018803,2,1056,1039,1243902,1873077,129834,148914,2736,3150,0.0477094843462247
470,06,073,019702,4,1871,1956,887712,1096751,149340,173302,3218,3307,0.02975368324125227
471,06,073,020017,2,1551,1805,1172078,1256068,108953,119089,2200,2275,-0.010474217311233922
472,06,073,020304,3,2433,2474,637563,765854,108229,118982,2315,2341,-0.02514963167587478
473,06,073,020405,2,2368,2435,956864,1126386,164170,192706,2827,3076,-0.021466390423572734
474,06,073,020601,1,1528,1483,844828,1268293,108813,136796,1920,2683,0.1885934622467771
475,06,073,000100,2,1672,1644,1809801,1816298,207762,215671,3160,3136,-0.03953729281767954
476,06,073,002002,1,1025,1039,1026786,1200397,186647,204622,3501,3501,-0.0048342541436464034
477,06,073,002002,2,1614,1577,1121875,1218333,161258,169391,2248,2400,-0.0360267034990792
478,06,073,002100,1,1006,999,1258197,1289062,122348,138259,2648,3022,-0.024516574585635366
479,06,073,002100,2,926,941,1117021,1272059,102536,115538,2158,2415,0.00932320441988952
480,06,073,002100,3,604,607,783333,1093750,71633,77324,1605,1707,0.11700046040515656
481,06,073,002100,4,1359,1381,716346,862269,74658,86523,1915,2110,0.0028775322283609503
482,06,073,002100,5,1288,1250,1136598,1206612,95357,115159,1959,2391,-0.005927716390423554
483,06,073,000400,1,891,867,618056,881579,82127,84313,2265,2559,0.09248388581952117
484,06,073,000500,1,949,931,1331019,1353448,99806,123914,2240,2907,0.01910681399631676
485,06,073,000500,2,1163,1150,1344118,1504464,106003,112732,2193,2682,0.01749539594843459
486,06,073,000500,3,833,832,1245370,1318182,133457,157784,2186,2915,0.0393646408839779
487,06,073,000600,1,738,703,878968,899590,102450,105162,1804,1923,-0.06439917127071822
488,06,073,000600,2,936,920,1310000,1398352,105761,111276,2472,2797,-0.016229281767955815
489,06,073,000600,3,1451,1492,777985,893581,99579,108840,2627,3045,0.03942219152854515
490,06,073,000700,1,1333,1334,1305556,1431034,107395,117876,2187,2418,-0.00886279926335172
491,06,073,000700,2,1635,1600,1090062,1232057,112100,116428,2196,2249,-0.038040976058931864
492,06,073,000800,1,644,673,909615,920886,119618,123988,2674,2874,-0.06319060773480664
493,06,073,000800,2,560,551,1267241,1306373,194635,206214,2664,2695,-0.06365101289134437
494,06,073,000800,3,1255,1232,1204545,1295312,131379,145937,2357,2829,-0.00046040515653780756
495,06,073,002401,3,1502,1480,852740,921296,82536,88745,2121,2377,0.008402394106814023
496,06,073,001000,1,1205,1167,1246951,1311966,101738,108417,1832,2789,0.06457182320441991
497,06,073,001000,2,1153,1130,1028481,1174180,91407,96761,2197,2475,-0.01818600368324129
498,06,073,001000,3,1147,1111,869565,940878,75929,81133,2771,3220,0.01628683241252303
499,06,073,001000,4,1932,1940,562500,597826,88688,94346,2119,2191,-0.04874539594843459
500,06,073,001100,3,754,744,893750,947266,92591,96812,2189,2394,-0.01553867403314918
501,06,073,001100,1,1002,972,1120370,1582353,88338,91192,2059,2430,0.06767955801104975
502,06,073,001100,2,1151,1153,787162,956522,104467,109255,2385,3007,0.11872697974217311
503,06,073,001400,1,641,626,1093750,1236301,96945,101816,1909,3164,0.11066988950276245
504,06,073,001400,2,672,660,1644886,1745327,175741,196785,2464,2606,-0.03533609576427259
505,06,073,001400,3,1745,1705,1472222,1697987,85394,90641,2522,3113,0.01732274401473302
506,06,073,001500,1,980,964,884146,920354,84776,90792,2148,2289,-0.04431399631675874
507,06,073,008311,1,1661,1627,2000001,2000001,220223,247392,3325,3316,-0.028372467771639015
508,06,073,001500,2,859,834,884804,913934,122147,138900,2564,2675,-0.07636970534069984
509,06,073,001500,3,862,843,921642,952236,135234,151003,2490,2747,-0.04270257826887661
510,06,073,001500,4,969,958,1140625,1243421,102591,123836,2407,2861,0.0031077348066298124
511,06,073,001600,1,1597,1572,435000,496000,55079,61143,1685,2719,0.08977900552486186
512,06,073,001600,2,1337,1316,532407,674342,83461,87335,1902,3057,0.112396408839779
